Airport ID,Route ID
1044,486
1044,487
1044,488
1044,489
1044,490
247,491
247,492
247,493
247,494
247,495
245,496
245,497
245,498
245,499
245,500
1084,501
1084,502
1084,503
1084,504
1084,505
298,506
298,507
298,508
298,509
298,510
280,511
280,512
280,513
280,514
280,515
2673,516
2673,517
2673,518
2673,519
2673,520
2688,521
2688,522
2688,523
2688,524
2688,525
2673,526
2673,527
2673,528
2673,529
2673,530
2709,531
2709,532
2709,533
2709,534
2709,535
2715,536
2715,537
2715,538
2715,539
2715,540
6045,541
6045,542
6045,543
6045,544
6045,545
2688,546
2688,547
2688,548
2688,549
2688,550
2688,551
2688,552
2688,553
2688,554
2688,555
2673,556
2673,557
2673,558
2673,559
2673,560
2709,561
2709,562
2709,563
2709,564
2709,565
2673,566
2673,567
2673,568
2673,569
2673,570
2670,571
2670,572
2670,573
2670,574
2670,575
1678,576
1678,577
1678,578
1678,579
1678,580
1678,581
1678,582
1678,583
1678,584
1678,585
1678,586
1678,587
1678,588
1678,589
1678,590
1054,591
1054,592
1054,593
1054,594
1054,595
1678,596
1678,597
1678,598
1678,599
1678,600
1678,601
1678,602
1678,603
1678,604
1678,605
1678,606
1678,607
1678,608
1678,609
1678,610
1665,611
1665,612
1665,613
1665,614
1665,615
1506,616
1506,617
1506,618
1506,619
1506,620
1264,621
1264,622
1264,623
1264,624
1264,625
490,626
490,627
490,628
490,629
490,630
1197,631
1197,632
1197,633
1197,634
1197,635
1054,636
1054,637
1054,638
1054,639
1054,640
4197,641
4197,642
4197,643
4197,644
4197,645
719,646
719,647
719,648
719,649
719,650
715,651
715,652
715,653
715,654
715,655
709,656
709,657
709,658
709,659
709,660
688,661
688,662
688,663
688,664
688,665
718,666
718,667
718,668
718,669
718,670
5595,671
5595,672
5595,673
5595,674
5595,675
719,676
719,677
719,678
719,679
719,680
442,681
442,682
442,683
442,684
442,685
722,686
722,687
722,688
722,689
722,690
448,691
448,692
448,693
448,694
448,695
664,696
664,697
664,698
664,699
664,700
746,701
746,702
746,703
746,704
746,705
729,706
729,707
729,708
729,709
729,710
711,711
711,712
711,713
711,714
711,715
737,716
737,717
737,718
737,719
737,720
718,721
718,722
718,723
718,724
718,725
737,726
737,727
737,728
737,729
737,730
688,731
688,732
688,733
688,734
688,735
711,736
711,737
711,738
711,739
711,740
729,741
729,742
729,743
729,744
729,745
737,746
737,747
737,748
737,749
737,750
709,751
709,752
709,753
709,754
709,755
448,756
448,757
448,758
448,759
448,760
737,761
737,762
737,763
737,764
737,765
715,766
715,767
715,768
715,769
715,770
737,771
737,772
737,773
737,774
737,775
730,776
730,777
730,778
730,779
730,780
737,781
737,782
737,783
737,784
737,785
737,786
737,787
737,788
737,789
737,790
460,791
460,792
460,793
460,794
460,795
737,796
737,797
737,798
737,799
737,800
711,801
711,802
711,803
711,804
711,805
737,806
737,807
737,808
737,809
737,810
435,811
435,812
435,813
435,814
435,815
442,816
442,817
442,818
442,819
442,820
737,821
737,822
737,823
737,824
737,825
737,826
737,827
737,828
737,829
737,830
737,831
737,832
737,833
737,834
737,835
5599,836
5599,837
5599,838
5599,839
5599,840
737,841
737,842
737,843
737,844
737,845
644,846
644,847
644,848
644,849
644,850
7167,851
7167,852
7167,853
7167,854
7167,855
7168,856
7168,857
7168,858
7168,859
7168,860
7162,861
7162,862
7162,863
7162,864
7162,865
7164,866
7164,867
7164,868
7164,869
7164,870
7163,871
7163,872
7163,873
7163,874
7163,875
7176,876
7176,877
7176,878
7176,879
7176,880
7173,881
7173,882
7173,883
7173,884
7173,885
7161,886
7161,887
7161,888
7161,889
7161,890
7165,891
7165,892
7165,893
7165,894
7165,895
7172,896
7172,897
7172,898
7172,899
7172,900
2397,901
2397,902
2397,903
2397,904
2397,905
2397,906
2397,907
2397,908
2397,909
2397,910
2397,911
2397,912
2397,913
2397,914
2397,915
2397,916
2397,917
2397,918
2397,919
2397,920
2397,921
2397,922
2397,923
2397,924
2397,925
2397,926
2397,927
2397,928
2397,929
2397,930
2397,931
2397,932
2397,933
2397,934
2397,935
2397,936
2397,937
2397,938
2397,939
2397,940
2397,941
2397,942
2397,943
2397,944
2397,945
2397,946
2397,947
2397,948
2397,949
2397,950
6019,951
6019,952
6019,953
6019,954
6019,955
4200,956
4200,957
4200,958
4200,959
4200,960
2399,961
2399,962
2399,963
2399,964
2399,965
2400,966
2400,967
2400,968
2400,969
2400,970
6024,971
6024,972
6024,973
6024,974
6024,975
2425,976
2425,977
2425,978
2425,979
2425,980
8076,981
8076,982
8076,983
8076,984
8076,985
6011,986
6011,987
6011,988
6011,989
6011,990
2430,991
2430,992
2430,993
2430,994
2430,995
4203,996
4203,997
4203,998
4203,999
4203,1000
4002,1001
4002,1002
4002,1003
4002,1004
4002,1005
4204,1006
4204,1007
4204,1008
4204,1009
4204,1010
2433,1011
2433,1012
2433,1013
2433,1014
2433,1015
6026,1016
6026,1017
6026,1018
6026,1019
6026,1020
6016,1021
6016,1022
6016,1023
6016,1024
6016,1025
6021,1026
6021,1027
6021,1028
6021,1029
6021,1030
2404,1031
2404,1032
2404,1033
2404,1034
2404,1035
2397,1036
2397,1037
2397,1038
2397,1039
2397,1040
2397,1041
2397,1042
2397,1043
2397,1044
2397,1045
2397,1046
2397,1047
2397,1048
2397,1049
2397,1050
2397,1051
2397,1052
2397,1053
2397,1054
2397,1055
2397,1056
2397,1057
2397,1058
2397,1059
2397,1060
2397,1061
2397,1062
2397,1063
2397,1064
2397,1065
2397,1066
2397,1067
2397,1068
2397,1069
2397,1070
4214,1071
4214,1072
4214,1073
4214,1074
4214,1075
2531,1076
2531,1077
2531,1078
2531,1079
2531,1080
2621,1081
2621,1082
2621,1083
2621,1084
2621,1085
7373,1086
7373,1087
7373,1088
7373,1089
7373,1090
7367,1091
7367,1092
7367,1093
7367,1094
7367,1095
2613,1096
2613,1097
2613,1098
2613,1099
2613,1100
2564,1101
2564,1102
2564,1103
2564,1104
2564,1105
2562,1106
2562,1107
2562,1108
2562,1109
2562,1110
7367,1111
7367,1112
7367,1113
7367,1114
7367,1115
7380,1116
7380,1117
7380,1118
7380,1119
7380,1120
2538,1121
2538,1122
2538,1123
2538,1124
2538,1125
2564,1126
2564,1127
2564,1128
2564,1129
2564,1130
2613,1131
2613,1132
2613,1133
2613,1134
2613,1135
2535,1136
2535,1137
2535,1138
2535,1139
2535,1140
7380,1141
7380,1142
7380,1143
7380,1144
7380,1145
2613,1146
2613,1147
2613,1148
2613,1149
2613,1150
2635,1151
2635,1152
2635,1153
2635,1154
2635,1155
2633,1156
2633,1157
2633,1158
2633,1159
2633,1160
6039,1161
6039,1162
6039,1163
6039,1164
6039,1165
2548,1166
2548,1167
2548,1168
2548,1169
2548,1170
4214,1171
4214,1172
4214,1173
4214,1174
4214,1175
2613,1176
2613,1177
2613,1178
2613,1179
2613,1180
2633,1181
2633,1182
2633,1183
2633,1184
2633,1185
2531,1186
2531,1187
2531,1188
2531,1189
2531,1190
2548,1191
2548,1192
2548,1193
2548,1194
2548,1195
2613,1196
2613,1197
2613,1198
2613,1199
2613,1200
7376,1201
7376,1202
7376,1203
7376,1204
7376,1205
2562,1206
2562,1207
2562,1208
2562,1209
2562,1210
2531,1211
2531,1212
2531,1213
2531,1214
2531,1215
2560,1216
2560,1217
2560,1218
2560,1219
2560,1220
2564,1221
2564,1222
2564,1223
2564,1224
2564,1225
2562,1226
2562,1227
2562,1228
2562,1229
2562,1230
2528,1231
2528,1232
2528,1233
2528,1234
2528,1235
2619,1236
2619,1237
2619,1238
2619,1239
2619,1240
2633,1241
2633,1242
2633,1243
2633,1244
2633,1245
2613,1246
2613,1247
2613,1248
2613,1249
2613,1250
7373,1251
7373,1252
7373,1253
7373,1254
7373,1255
6039,1256
6039,1257
6039,1258
6039,1259
6039,1260
2564,1261
2564,1262
2564,1263
2564,1264
2564,1265
2633,1266
2633,1267
2633,1268
2633,1269
2633,1270
2564,1271
2564,1272
2564,1273
2564,1274
2564,1275
2562,1276
2562,1277
2562,1278
2562,1279
2562,1280
2613,1281
2613,1282
2613,1283
2613,1284
2613,1285
2635,1286
2635,1287
2635,1288
2635,1289
2635,1290
2564,1291
2564,1292
2564,1293
2564,1294
2564,1295
2621,1296
2621,1297
2621,1298
2621,1299
2621,1300
3830,1301
3830,1302
3830,1303
3830,1304
3830,1305
3678,1306
3678,1307
3678,1308
3678,1309
3678,1310
3830,1311
3830,1312
3830,1313
3830,1314
3830,1315
3678,1316
3678,1317
3678,1318
3678,1319
3678,1320
3678,1321
3678,1322
3678,1323
3678,1324
3678,1325
5726,1326
5726,1327
5726,1328
5726,1329
5726,1330
4042,1331
4042,1332
4042,1333
4042,1334
4042,1335
5726,1336
5726,1337
5726,1338
5726,1339
5726,1340
4042,1341
4042,1342
4042,1343
4042,1344
4042,1345
3591,1346
3591,1347
3591,1348
3591,1349
3591,1350
7145,1351
7145,1352
7145,1353
7145,1354
7145,1355
3808,1356
3808,1357
3808,1358
3808,1359
3808,1360
7144,1361
7144,1362
7144,1363
7144,1364
7144,1365
7147,1366
7147,1367
7147,1368
7147,1369
7147,1370
3808,1371
3808,1372
3808,1373
3808,1374
3808,1375
7145,1376
7145,1377
7145,1378
7145,1379
7145,1380
3808,1381
3808,1382
3808,1383
3808,1384
3808,1385
7144,1386
7144,1387
7144,1388
7144,1389
7144,1390
7145,1391
7145,1392
7145,1393
7145,1394
7145,1395
7147,1396
7147,1397
7147,1398
7147,1399
7147,1400
7146,1401
7146,1402
7146,1403
7146,1404
7146,1405
3808,1406
3808,1407
3808,1408
3808,1409
3808,1410
1084,1411
1084,1412
1084,1413
1084,1414
1084,1415
273,1416
273,1417
273,1418
273,1419
273,1420
1063,1421
1063,1422
1063,1423
1063,1424
1063,1425
1050,1426
1050,1427
1050,1428
1050,1429
1050,1430
1218,1431
1218,1432
1218,1433
1218,1434
1218,1435
1084,1436
1084,1437
1084,1438
1084,1439
1084,1440
1059,1441
1059,1442
1059,1443
1059,1444
1059,1445
5665,1446
5665,1447
5665,1448
5665,1449
5665,1450
248,1451
248,1452
248,1453
248,1454
248,1455
1050,1456
1050,1457
1050,1458
1050,1459
1050,1460
897,1461
897,1462
897,1463
897,1464
897,1465
1059,1466
1059,1467
1059,1468
1059,1469
1059,1470
273,1471
273,1472
273,1473
273,1474
273,1475
5665,1476
5665,1477
5665,1478
5665,1479
5665,1480
1084,1481
1084,1482
1084,1483
1084,1484
1084,1485
273,1486
273,1487
273,1488
273,1489
273,1490
1050,1491
1050,1492
1050,1493
1050,1494
1050,1495
1084,1496
1084,1497
1084,1498
1084,1499
1084,1500
502,1501
502,1502
502,1503
502,1504
502,1505
1063,1506
1063,1507
1063,1508
1063,1509
1063,1510
1059,1511
1059,1512
1059,1513
1059,1514
1059,1515
248,1516
248,1517
248,1518
248,1519
248,1520
1084,1521
1084,1522
1084,1523
1084,1524
1084,1525
897,1526
897,1527
897,1528
897,1529
897,1530
1063,1531
1063,1532
1063,1533
1063,1534
1063,1535
4162,1536
4162,1537
4162,1538
4162,1539
4162,1540
1084,1541
1084,1542
1084,1543
1084,1544
1084,1545
248,1546
248,1547
248,1548
248,1549
248,1550
1059,1551
1059,1552
1059,1553
1059,1554
1059,1555
273,1556
273,1557
273,1558
273,1559
273,1560
5504,1561
5504,1562
5504,1563
5504,1564
5504,1565
6727,1566
6727,1567
6727,1568
6727,1569
6727,1570
154,1571
154,1572
154,1573
154,1574
154,1575
5496,1576
5496,1577
5496,1578
5496,1579
5496,1580
6727,1581
6727,1582
6727,1583
6727,1584
6727,1585
146,1586
146,1587
146,1588
146,1589
146,1590
62,1591
62,1592
62,1593
62,1594
62,1595
5520,1596
5520,1597
5520,1598
5520,1599
5520,1600
5529,1601
5529,1602
5529,1603
5529,1604
5529,1605
5515,1606
5515,1607
5515,1608
5515,1609
5515,1610
146,1611
146,1612
146,1613
146,1614
146,1615
149,1616
149,1617
149,1618
149,1619
149,1620
5506,1621
5506,1622
5506,1623
5506,1624
5506,1625
5535,1626
5535,1627
5535,1628
5535,1629
5535,1630
5508,1631
5508,1632
5508,1633
5508,1634
5508,1635
5499,1636
5499,1637
5499,1638
5499,1639
5499,1640
154,1641
154,1642
154,1643
154,1644
154,1645
111,1646
111,1647
111,1648
111,1649
111,1650
154,1651
154,1652
154,1653
154,1654
154,1655
161,1656
161,1657
161,1658
161,1659
161,1660
202,1661
202,1662
202,1663
202,1664
202,1665
6727,1666
6727,1667
6727,1668
6727,1669
6727,1670
5515,1671
5515,1672
5515,1673
5515,1674
5515,1675
154,1676
154,1677
154,1678
154,1679
154,1680
5481,1681
5481,1682
5481,1683
5481,1684
5481,1685
6728,1686
6728,1687
6728,1688
6728,1689
6728,1690
154,1691
154,1692
154,1693
154,1694
154,1695
5506,1696
5506,1697
5506,1698
5506,1699
5506,1700
62,1701
62,1702
62,1703
62,1704
62,1705
5520,1706
5520,1707
5520,1708
5520,1709
5520,1710
154,1711
154,1712
154,1713
154,1714
154,1715
80,1716
80,1717
80,1718
80,1719
80,1720
146,1721
146,1722
146,1723
146,1724
146,1725
5481,1726
5481,1727
5481,1728
5481,1729
5481,1730
7253,1731
7253,1732
7253,1733
7253,1734
7253,1735
5496,1736
5496,1737
5496,1738
5496,1739
5496,1740
5515,1741
5515,1742
5515,1743
5515,1744
5515,1745
5508,1746
5508,1747
5508,1748
5508,1749
5508,1750
154,1751
154,1752
154,1753
154,1754
154,1755
5496,1756
5496,1757
5496,1758
5496,1759
5496,1760
5520,1761
5520,1762
5520,1763
5520,1764
5520,1765
5529,1766
5529,1767
5529,1768
5529,1769
5529,1770
62,1771
62,1772
62,1773
62,1774
62,1775
5496,1776
5496,1777
5496,1778
5496,1779
5496,1780
111,1781
111,1782
111,1783
111,1784
111,1785
149,1786
149,1787
149,1788
149,1789
149,1790
5496,1791
5496,1792
5496,1793
5496,1794
5496,1795
146,1796
146,1797
146,1798
146,1799
146,1800
5512,1801
5512,1802
5512,1803
5512,1804
5512,1805
5496,1806
5496,1807
5496,1808
5496,1809
5496,1810
5481,1811
5481,1812
5481,1813
5481,1814
5481,1815
80,1816
80,1817
80,1818
80,1819
80,1820
5520,1821
5520,1822
5520,1823
5520,1824
5520,1825
5508,1826
5508,1827
5508,1828
5508,1829
5508,1830
6727,1831
6727,1832
6727,1833
6727,1834
6727,1835
6728,1836
6728,1837
6728,1838
6728,1839
6728,1840
5499,1841
5499,1842
5499,1843
5499,1844
5499,1845
5535,1846
5535,1847
5535,1848
5535,1849
5535,1850
80,1851
80,1852
80,1853
80,1854
80,1855
202,1856
202,1857
202,1858
202,1859
202,1860
5504,1861
5504,1862
5504,1863
5504,1864
5504,1865
7253,1866
7253,1867
7253,1868
7253,1869
7253,1870
80,1871
80,1872
80,1873
80,1874
80,1875
161,1876
161,1877
161,1878
161,1879
161,1880
2188,1881
2188,1882
2188,1883
2188,1884
2188,1885
2072,1886
2072,1887
2072,1888
2072,1889
2072,1890
5687,1891
5687,1892
5687,1893
5687,1894
5687,1895
4059,1896
4059,1897
4059,1898
4059,1899
4059,1900
5687,1901
5687,1902
5687,1903
5687,1904
5687,1905
3316,1906
3316,1907
3316,1908
3316,1909
3316,1910
3316,1911
3316,1912
3316,1913
3316,1914
3316,1915
3316,1916
3316,1917
3316,1918
3316,1919
3316,1920
3316,1921
3316,1922
3316,1923
3316,1924
3316,1925
3316,1926
3316,1927
3316,1928
3316,1929
3316,1930
3316,1931
3316,1932
3316,1933
3316,1934
3316,1935
2397,1936
2397,1937
2397,1938
2397,1939
2397,1940
2276,1941
2276,1942
2276,1943
2276,1944
2276,1945
3316,1946
3316,1947
3316,1948
3316,1949
3316,1950
3992,1951
3992,1952
3992,1953
3992,1954
3992,1955
3316,1956
3316,1957
3316,1958
3316,1959
3316,1960
3316,1961
3316,1962
3316,1963
3316,1964
3316,1965
3316,1966
3316,1967
3316,1968
3316,1969
3316,1970
3316,1971
3316,1972
3316,1973
3316,1974
3316,1975
3316,1976
3316,1977
3316,1978
3316,1979
3316,1980
3316,1981
3316,1982
3316,1983
3316,1984
3316,1985
3316,1986
3316,1987
3316,1988
3316,1989
3316,1990
3885,1991
3885,1992
3885,1993
3885,1994
3885,1995
3999,1996
3999,1997
3999,1998
3999,1999
3999,2000
4120,2001
4120,2002
4120,2003
4120,2004
4120,2005
3386,2006
3386,2007
3386,2008
3386,2009
3386,2010
3077,2011
3077,2012
3077,2013
3077,2014
3077,2015
3179,2016
3179,2017
3179,2018
3179,2019
3179,2020
3304,2021
3304,2022
3304,2023
3304,2024
3304,2025
2397,2026
2397,2027
2397,2028
2397,2029
2397,2030
3308,2031
3308,2032
3308,2033
3308,2034
3308,2035
3351,2036
3351,2037
3351,2038
3351,2039
3351,2040
3034,2041
3034,2042
3034,2043
3034,2044
3034,2045
3035,2046
3035,2047
3035,2048
3035,2049
3035,2050
3239,2051
3239,2052
3239,2053
3239,2054
3239,2055
3205,2056
3205,2057
3205,2058
3205,2059
3205,2060
4302,2061
4302,2062
4302,2063
4302,2064
4302,2065
2276,2066
2276,2067
2276,2068
2276,2069
2276,2070
3316,2071
3316,2072
3316,2073
3316,2074
3316,2075
3992,2076
3992,2077
3992,2078
3992,2079
3992,2080
3316,2081
3316,2082
3316,2083
3316,2084
3316,2085
1558,2086
1558,2087
1558,2088
1558,2089
1558,2090
1678,2091
1678,2092
1678,2093
1678,2094
1678,2095
382,2096
382,2097
382,2098
382,2099
382,2100
1679,2101
1679,2102
1679,2103
1679,2104
1679,2105
382,2106
382,2107
382,2108
382,2109
382,2110
346,2111
346,2112
346,2113
346,2114
346,2115
1678,2116
1678,2117
1678,2118
1678,2119
1678,2120
345,2121
345,2122
345,2123
345,2124
345,2125
1558,2126
1558,2127
1558,2128
1558,2129
1558,2130
342,2131
342,2132
342,2133
342,2134
342,2135
1520,2136
1520,2137
1520,2138
1520,2139
1520,2140
351,2141
351,2142
351,2143
351,2144
351,2145
1209,2146
1209,2147
1209,2148
1209,2149
1209,2150
1561,2151
1561,2152
1561,2153
1561,2154
1561,2155
1678,2156
1678,2157
1678,2158
1678,2159
1678,2160
382,2161
382,2162
382,2163
382,2164
382,2165
1558,2166
1558,2167
1558,2168
1558,2169
1558,2170
3986,2171
3986,2172
3986,2173
3986,2174
3986,2175
382,2176
382,2177
382,2178
382,2179
382,2180
1678,2181
1678,2182
1678,2183
1678,2184
1678,2185
382,2186
382,2187
382,2188
382,2189
382,2190
382,2191
382,2192
382,2193
382,2194
382,2195
338,2196
338,2197
338,2198
338,2199
338,2200
1558,2201
1558,2202
1558,2203
1558,2204
1558,2205
1609,2206
1609,2207
1609,2208
1609,2209
1609,2210
1612,2211
1612,2212
1612,2213
1612,2214
1612,2215
6958,2216
6958,2217
6958,2218
6958,2219
6958,2220
3754,2221
3754,2222
3754,2223
3754,2224
3754,2225
4335,2226
4335,2227
4335,2228
4335,2229
4335,2230
5756,2231
5756,2232
5756,2233
5756,2234
5756,2235
5759,2236
5759,2237
5759,2238
5759,2239
5759,2240
5773,2241
5773,2242
5773,2243
5773,2244
5773,2245
3533,2246
3533,2247
3533,2248
3533,2249
3533,2250
3533,2251
3533,2252
3533,2253
3533,2254
3533,2255
3722,2256
3722,2257
3722,2258
3722,2259
3722,2260
3533,2261
3533,2262
3533,2263
3533,2264
3533,2265
3793,2266
3793,2267
3793,2268
3793,2269
3793,2270
3646,2271
3646,2272
3646,2273
3646,2274
3646,2275
1937,2276
1937,2277
1937,2278
1937,2279
1937,2280
1943,2281
1943,2282
1943,2283
1943,2284
1943,2285
3875,2286
3875,2287
3875,2288
3875,2289
3875,2290
1948,2291
1948,2292
1948,2293
1948,2294
1948,2295
1941,2296
1941,2297
1941,2298
1941,2299
1941,2300
1944,2301
1944,2302
1944,2303
1944,2304
1944,2305
3878,2306
3878,2307
3878,2308
3878,2309
3878,2310
1930,2311
1930,2312
1930,2313
1930,2314
1930,2315
1934,2316
1934,2317
1934,2318
1934,2319
1934,2320
3646,2321
3646,2322
3646,2323
3646,2324
3646,2325
3533,2326
3533,2327
3533,2328
3533,2329
3533,2330
3533,2331
3533,2332
3533,2333
3533,2334
3533,2335
1944,2336
1944,2337
1944,2338
1944,2339
1944,2340
3533,2341
3533,2342
3533,2343
3533,2344
3533,2345
5773,2346
5773,2347
5773,2348
5773,2349
5773,2350
3878,2351
3878,2352
3878,2353
3878,2354
3878,2355
3646,2356
3646,2357
3646,2358
3646,2359
3646,2360
1930,2361
1930,2362
1930,2363
1930,2364
1930,2365
3646,2366
3646,2367
3646,2368
3646,2369
3646,2370
3682,2371
3682,2372
3682,2373
3682,2374
3682,2375
3682,2376
3682,2377
3682,2378
3682,2379
3682,2380
3878,2381
3878,2382
3878,2383
3878,2384
3878,2385
3533,2386
3533,2387
3533,2388
3533,2389
3533,2390
3472,2391
3472,2392
3472,2393
3472,2394
3472,2395
3754,2396
3754,2397
3754,2398
3754,2399
3754,2400
1930,2401
1930,2402
1930,2403
1930,2404
1930,2405
3564,2406
3564,2407
3564,2408
3564,2409
3564,2410
3793,2411
3793,2412
3793,2413
3793,2414
3793,2415
3698,2416
3698,2417
3698,2418
3698,2419
3698,2420
3682,2421
3682,2422
3682,2423
3682,2424
3682,2425
3533,2426
3533,2427
3533,2428
3533,2429
3533,2430
3712,2431
3712,2432
3712,2433
3712,2434
3712,2435
3878,2436
3878,2437
3878,2438
3878,2439
3878,2440
3722,2441
3722,2442
3722,2443
3722,2444
3722,2445
3682,2446
3682,2447
3682,2448
3682,2449
3682,2450
1943,2451
1943,2452
1943,2453
1943,2454
1943,2455
1930,2456
1930,2457
1930,2458
1930,2459
1930,2460
3646,2461
3646,2462
3646,2463
3646,2464
3646,2465
3682,2466
3682,2467
3682,2468
3682,2469
3682,2470
3878,2471
3878,2472
3878,2473
3878,2474
3878,2475
3646,2476
3646,2477
3646,2478
3646,2479
3646,2480
3875,2481
3875,2482
3875,2483
3875,2484
3875,2485
3878,2486
3878,2487
3878,2488
3878,2489
3878,2490
3533,2491
3533,2492
3533,2493
3533,2494
3533,2495
3878,2496
3878,2497
3878,2498
3878,2499
3878,2500
3646,2501
3646,2502
3646,2503
3646,2504
3646,2505
3875,2506
3875,2507
3875,2508
3875,2509
3875,2510
3533,2511
3533,2512
3533,2513
3533,2514
3533,2515
3472,2516
3472,2517
3472,2518
3472,2519
3472,2520
3712,2521
3712,2522
3712,2523
3712,2524
3712,2525
3722,2526
3722,2527
3722,2528
3722,2529
3722,2530
3564,2531
3564,2532
3564,2533
3564,2534
3564,2535
3698,2536
3698,2537
3698,2538
3698,2539
3698,2540
3682,2541
3682,2542
3682,2543
3682,2544
3682,2545
6130,2546
6130,2547
6130,2548
6130,2549
6130,2550
5673,2551
5673,2552
5673,2553
5673,2554
5673,2555
1080,2556
1080,2557
1080,2558
1080,2559
1080,2560
1074,2561
1074,2562
1074,2563
1074,2564
1074,2565
5673,2566
5673,2567
5673,2568
5673,2569
5673,2570
1080,2571
1080,2572
1080,2573
1080,2574
1080,2575
1074,2576
1074,2577
1074,2578
1074,2579
1074,2580
1074,2581
1074,2582
1074,2583
