Departure Airport ID,Destination Airport ID,Route ID
1550,342,8391
1550,342,8392
1550,342,8393
1550,342,8394
1550,342,8395
1550,351,8396
1550,351,8397
1550,351,8398
1550,351,8399
1550,351,8400
679,344,8401
679,344,8402
679,344,8403
679,344,8404
679,344,8405
679,345,8406
679,345,8407
679,345,8408
679,345,8409
679,345,8410
680,345,8411
680,345,8412
680,345,8413
680,345,8414
680,345,8415
1226,344,8416
1226,344,8417
1226,344,8418
1226,344,8419
1226,344,8420
1209,344,8421
1209,344,8422
1209,344,8423
1209,344,8424
1209,344,8425
1209,345,8426
1209,345,8427
1209,345,8428
1209,345,8429
1209,345,8430
1209,350,8431
1209,350,8432
1209,350,8433
1209,350,8434
1209,350,8435
1209,351,8436
1209,351,8437
1209,351,8438
1209,351,8439
1209,351,8440
1208,344,8441
1208,344,8442
1208,344,8443
1208,344,8444
1208,344,8445
1208,350,8446
1208,350,8447
1208,350,8448
1208,350,8449
1208,350,8450
1678,344,8451
1678,344,8452
1678,344,8453
1678,344,8454
1678,344,8455
1678,342,8456
1678,342,8457
1678,342,8458
1678,342,8459
1678,342,8460
6712,3832,8461
6712,3832,8462
6712,3832,8463
6712,3832,8464
6712,3832,8465
3417,6712,8466
3417,6712,8467
3417,6712,8468
3417,6712,8469
3417,6712,8470
3417,7119,8471
3417,7119,8472
3417,7119,8473
3417,7119,8474
3417,7119,8475
7116,7236,8476
7116,7236,8477
7116,7236,8478
7116,7236,8479
7116,7236,8480
7105,3832,8481
7105,3832,8482
7105,3832,8483
7105,3832,8484
7105,3832,8485
7105,3420,8486
7105,3420,8487
7105,3420,8488
7105,3420,8489
7105,3420,8490
7119,6712,8491
7119,6712,8492
7119,6712,8493
7119,6712,8494
7119,6712,8495
3832,3417,8496
3832,3417,8497
3832,3417,8498
3832,3417,8499
3832,3417,8500
3832,7116,8501
3832,7116,8502
3832,7116,8503
3832,7116,8504
3832,7116,8505
3832,7105,8506
3832,7105,8507
3832,7105,8508
3832,7105,8509
3832,7105,8510
3832,3420,8511
3832,3420,8512
3832,3420,8513
3832,3420,8514
3832,3420,8515
3832,7246,8516
3832,7246,8517
3832,7246,8518
3832,7246,8519
3832,7246,8520
3832,7112,8521
3832,7112,8522
3832,7112,8523
3832,7112,8524
3832,7112,8525
3832,\N,8526
3832,\N,8527
3832,\N,8528
3832,\N,8529
3832,\N,8530
3832,7113,8531
3832,7113,8532
3832,7113,8533
3832,7113,8534
3832,7113,8535
3832,7115,8536
3832,7115,8537
3832,7115,8538
3832,7115,8539
3832,7115,8540
3420,7105,8541
3420,7105,8542
3420,7105,8543
3420,7105,8544
3420,7105,8545
3420,3832,8546
3420,3832,8547
3420,3832,8548
3420,3832,8549
3420,3832,8550
7236,3832,8551
7236,3832,8552
7236,3832,8553
7236,3832,8554
7236,3832,8555
7246,7110,8556
7246,7110,8557
7246,7110,8558
7246,7110,8559
7246,7110,8560
7110,3832,8561
7110,3832,8562
7110,3832,8563
7110,3832,8564
7110,3832,8565
7112,3832,8566
7112,3832,8567
7112,3832,8568
7112,3832,8569
7112,3832,8570
\N,3832,8571
\N,3832,8572
\N,3832,8573
\N,3832,8574
\N,3832,8575
\N,7115,8576
\N,7115,8577
\N,7115,8578
\N,7115,8579
\N,7115,8580
7113,3832,8581
7113,3832,8582
7113,3832,8583
7113,3832,8584
7113,3832,8585
7115,3832,8586
7115,3832,8587
7115,3832,8588
7115,3832,8589
7115,3832,8590
7115,\N,8591
7115,\N,8592
7115,\N,8593
7115,\N,8594
7115,\N,8595
7217,7218,8596
7217,7218,8597
7217,7218,8598
7217,7218,8599
7217,7218,8600
4385,7094,8601
4385,7094,8602
4385,7094,8603
4385,7094,8604
4385,7094,8605
3599,4385,8606
3599,4385,8607
3599,4385,8608
3599,4385,8609
3599,4385,8610
3599,7093,8611
3599,7093,8612
3599,7093,8613
3599,7093,8614
3599,7093,8615
3599,8202,8616
3599,8202,8617
3599,8202,8618
3599,8202,8619
3599,8202,8620
3599,7201,8621
3599,7201,8622
3599,7201,8623
3599,7201,8624
3599,7201,8625
3599,7206,8626
3599,7206,8627
3599,7206,8628
3599,7206,8629
3599,7206,8630
3599,7095,8631
3599,7095,8632
3599,7095,8633
3599,7095,8634
3599,7095,8635
3599,7097,8636
3599,7097,8637
3599,7097,8638
3599,7097,8639
3599,7097,8640
3599,8199,8641
3599,8199,8642
3599,8199,8643
3599,8199,8644
3599,8199,8645
3599,\N,8646
3599,\N,8647
3599,\N,8648
3599,\N,8649
3599,\N,8650
3599,7099,8651
3599,7099,8652
3599,7099,8653
3599,7099,8654
3599,7099,8655
6960,3599,8656
6960,3599,8657
6960,3599,8658
6960,3599,8659
6960,3599,8660
7093,3599,8661
7093,3599,8662
7093,3599,8663
7093,3599,8664
7093,3599,8665
7093,7206,8666
7093,7206,8667
7093,7206,8668
7093,7206,8669
7093,7206,8670
8202,3430,8671
8202,3430,8672
8202,3430,8673
8202,3430,8674
8202,3430,8675
7213,7096,8676
7213,7096,8677
7213,7096,8678
7213,7096,8679
7213,7096,8680
\N,7217,8681
\N,7217,8682
\N,7217,8683
\N,7217,8684
\N,7217,8685
7201,6960,8686
7201,6960,8687
7201,6960,8688
7201,6960,8689
7201,6960,8690
7094,7212,8691
7094,7212,8692
7094,7212,8693
7094,7212,8694
7094,7212,8695
7096,3599,8696
7096,3599,8697
7096,3599,8698
7096,3599,8699
7096,3599,8700
7206,3599,8701
7206,3599,8702
7206,3599,8703
7206,3599,8704
7206,3599,8705
7206,7093,8706
7206,7093,8707
7206,7093,8708
7206,7093,8709
7206,7093,8710
7095,\N,8711
7095,\N,8712
7095,\N,8713
7095,\N,8714
7095,\N,8715
7097,7216,8716
7097,7216,8717
7097,7216,8718
7097,7216,8719
7097,7216,8720
8199,8200,8721
8199,8200,8722
8199,8200,8723
8199,8200,8724
8199,8200,8725
7212,3599,8726
7212,3599,8727
7212,3599,8728
7212,3599,8729
7212,3599,8730
8200,8201,8731
8200,8201,8732
8200,8201,8733
8200,8201,8734
8200,8201,8735
\N,3599,8736
\N,3599,8737
\N,3599,8738
\N,3599,8739
\N,3599,8740
7216,3599,8741
7216,3599,8742
7216,3599,8743
7216,3599,8744
7216,3599,8745
3430,3599,8746
3430,3599,8747
3430,3599,8748
3430,3599,8749
3430,3599,8750
7218,3599,8751
7218,3599,8752
7218,3599,8753
7218,3599,8754
7218,3599,8755
8201,8203,8756
8201,8203,8757
8201,8203,8758
8201,8203,8759
8201,8203,8760
\N,\N,8761
\N,\N,8762
\N,\N,8763
\N,\N,8764
\N,\N,8765
7099,7213,8766
7099,7213,8767
7099,7213,8768
7099,7213,8769
7099,7213,8770
8203,3599,8771
8203,3599,8772
8203,3599,8773
8203,3599,8774
8203,3599,8775
1865,1885,8776
1865,1885,8777
1865,1885,8778
1865,1885,8779
1865,1885,8780
6945,1885,8781
6945,1885,8782
6945,1885,8783
6945,1885,8784
6945,1885,8785
6731,1889,8786
6731,1889,8787
6731,1889,8788
6731,1889,8789
6731,1889,8790
1879,5847,8791
1879,5847,8792
1879,5847,8793
1879,5847,8794
1879,5847,8795
1881,1885,8796
1881,1885,8797
1881,1885,8798
1881,1885,8799
1881,1885,8800
1881,5848,8801
1881,5848,8802
1881,5848,8803
1881,5848,8804
1881,5848,8805
1881,5844,8806
1881,5844,8807
1881,5844,8808
1881,5844,8809
1881,5844,8810
1863,1885,8811
1863,1885,8812
1863,1885,8813
1863,1885,8814
1863,1885,8815
1884,6732,8816
1884,6732,8817
1884,6732,8818
1884,6732,8819
1884,6732,8820
5847,1885,8821
5847,1885,8822
5847,1885,8823
5847,1885,8824
5847,1885,8825
1887,1885,8826
1887,1885,8827
1887,1885,8828
1887,1885,8829
1887,1885,8830
1885,1865,8831
1885,1865,8832
1885,1865,8833
1885,1865,8834
1885,1865,8835
1885,6945,8836
1885,6945,8837
1885,6945,8838
1885,6945,8839
1885,6945,8840
1885,6731,8841
1885,6731,8842
1885,6731,8843
1885,6731,8844
1885,6731,8845
1885,1879,8846
1885,1879,8847
1885,1879,8848
1885,1879,8849
1885,1879,8850
1885,1863,8851
1885,1863,8852
1885,1863,8853
1885,1863,8854
1885,1863,8855
1885,1884,8856
1885,1884,8857
1885,1884,8858
1885,1884,8859
1885,1884,8860
1885,5847,8861
1885,5847,8862
1885,5847,8863
1885,5847,8864
1885,5847,8865
1885,6732,8866
1885,6732,8867
1885,6732,8868
1885,6732,8869
1885,6732,8870
1885,5844,8871
1885,5844,8872
1885,5844,8873
1885,5844,8874
1885,5844,8875
1885,5842,8876
1885,5842,8877
1885,5842,8878
1885,5842,8879
1885,5842,8880
1885,1889,8881
1885,1889,8882
1885,1889,8883
1885,1889,8884
1885,1889,8885
5848,1881,8886
5848,1881,8887
5848,1881,8888
5848,1881,8889
5848,1881,8890
6732,1885,8891
6732,1885,8892
6732,1885,8893
6732,1885,8894
6732,1885,8895
5844,1881,8896
5844,1881,8897
5844,1881,8898
5844,1881,8899
5844,1881,8900
5844,1885,8901
5844,1885,8902
5844,1885,8903
5844,1885,8904
5844,1885,8905
5842,1885,8906
5842,1885,8907
5842,1885,8908
5842,1885,8909
5842,1885,8910
1889,1887,8911
1889,1887,8912
1889,1887,8913
1889,1887,8914
1889,1887,8915
1889,1885,8916
1889,1885,8917
1889,1885,8918
1889,1885,8919
1889,1885,8920
248,5556,8921
248,5556,8922
248,5556,8923
248,5556,8924
248,5556,8925
5556,248,8926
5556,248,8927
5556,248,8928
5556,248,8929
5556,248,8930
1138,1143,8931
1138,1143,8932
1138,1143,8933
1138,1143,8934
1138,1143,8935
1138,4059,8936
1138,4059,8937
1138,4059,8938
1138,4059,8939
1138,4059,8940
1173,4059,8941
1173,4059,8942
1173,4059,8943
1173,4059,8944
1173,4059,8945
1140,1138,8946
1140,1138,8947
1140,1138,8948
1140,1138,8949
1140,1138,8950
1140,4059,8951
1140,4059,8952
1140,4059,8953
1140,4059,8954
1140,4059,8955
1144,5694,8956
1144,5694,8957
1144,5694,8958
1144,5694,8959
1144,5694,8960
1143,1138,8961
1143,1138,8962
1143,1138,8963
1143,1138,8964
1143,1138,8965
1145,4059,8966
1145,4059,8967
1145,4059,8968
1145,4059,8969
1145,4059,8970
1145,1186,8971
1145,1186,8972
1145,1186,8973
1145,1186,8974
1145,1186,8975
5694,1144,8976
5694,1144,8977
5694,1144,8978
5694,1144,8979
5694,1144,8980
5694,4059,8981
5694,4059,8982
5694,4059,8983
5694,4059,8984
5694,4059,8985
4059,1138,8986
4059,1138,8987
4059,1138,8988
4059,1138,8989
4059,1138,8990
4059,1173,8991
4059,1173,8992
4059,1173,8993
4059,1173,8994
4059,1173,8995
4059,1140,8996
4059,1140,8997
4059,1140,8998
4059,1140,8999
4059,1140,9000
4059,1143,9001
4059,1143,9002
4059,1143,9003
4059,1143,9004
4059,1143,9005
4059,1145,9006
4059,1145,9007
4059,1145,9008
4059,1145,9009
4059,1145,9010
4059,5694,9011
4059,5694,9012
4059,5694,9013
4059,5694,9014
4059,5694,9015
1186,1145,9016
1186,1145,9017
1186,1145,9018
1186,1145,9019
1186,1145,9020
2423,4206,9021
2423,4206,9022
2423,4206,9023
2423,4206,9024
2423,4206,9025
2423,2400,9026
2423,2400,9027
2423,2400,9028
2423,2400,9029
2423,2400,9030
2423,4090,9031
2423,4090,9032
2423,4090,9033
2423,4090,9034
2423,4090,9035
2423,2397,9036
2423,2397,9037
2423,2397,9038
2423,2397,9039
2423,2397,9040
3269,2397,9041
3269,2397,9042
3269,2397,9043
3269,2397,9044
3269,2397,9045
3885,2397,9046
3885,2397,9047
3885,2397,9048
3885,2397,9049
3885,2397,9050
3272,2397,9051
3272,2397,9052
3272,2397,9053
3272,2397,9054
3272,2397,9055
4200,4206,9056
4200,4206,9057
4200,4206,9058
4200,4206,9059
4200,4206,9060
4200,2397,9061
4200,2397,9062
4200,2397,9063
4200,2397,9064
4200,2397,9065
3370,2397,9066
3370,2397,9067
3370,2397,9068
3370,2397,9069
3370,2397,9070
2399,2397,9071
2399,2397,9072
2399,2397,9073
2399,2397,9074
2399,2397,9075
4206,2423,9076
4206,2423,9077
4206,2423,9078
4206,2423,9079
4206,2423,9080
4206,4200,9081
4206,4200,9082
4206,4200,9083
4206,4200,9084
4206,4200,9085
4206,6012,9086
4206,6012,9087
4206,6012,9088
4206,6012,9089
4206,6012,9090
4206,2400,9091
4206,2400,9092
4206,2400,9093
4206,2400,9094
4206,2400,9095
4206,4140,9096
4206,4140,9097
4206,4140,9098
4206,4140,9099
4206,4140,9100
4206,2425,9101
4206,2425,9102
4206,2425,9103
4206,2425,9104
4206,2425,9105
4206,4201,9106
4206,4201,9107
4206,4201,9108
4206,4201,9109
4206,4201,9110
4206,4090,9111
4206,4090,9112
4206,4090,9113
4206,4090,9114
4206,4090,9115
4206,6011,9116
4206,6011,9117
4206,6011,9118
4206,6011,9119
4206,6011,9120
4206,3077,9121
4206,3077,9122
4206,3077,9123
4206,3077,9124
4206,3077,9125
4206,\N,9126
4206,\N,9127
4206,\N,9128
4206,\N,9129
4206,\N,9130
4206,3930,9131
4206,3930,9132
4206,3930,9133
4206,3930,9134
4206,3930,9135
4206,2429,9136
4206,2429,9137
4206,2429,9138
4206,2429,9139
4206,2429,9140
4206,2430,9141
4206,2430,9142
4206,2430,9143
4206,2430,9144
4206,2430,9145
4206,4203,9146
4206,4203,9147
4206,4203,9148
4206,4203,9149
4206,4203,9150
4206,2397,9151
4206,2397,9152
4206,2397,9153
4206,2397,9154
4206,2397,9155
4206,4002,9156
4206,4002,9157
4206,4002,9158
4206,4002,9159
4206,4002,9160
4206,4204,9161
4206,4204,9162
4206,4204,9163
4206,4204,9164
4206,4204,9165
4206,2401,9166
4206,2401,9167
4206,2401,9168
4206,2401,9169
4206,2401,9170
4206,2433,9171
4206,2433,9172
4206,2433,9173
4206,2433,9174
4206,2433,9175
4206,2372,9176
4206,2372,9177
4206,2372,9178
4206,2372,9179
4206,2372,9180
4206,3316,9181
4206,3316,9182
4206,3316,9183
4206,3316,9184
4206,3316,9185
4206,6016,9186
4206,6016,9187
4206,6016,9188
4206,6016,9189
4206,6016,9190
4206,2422,9191
4206,2422,9192
4206,2422,9193
4206,2422,9194
4206,2422,9195
4206,4199,9196
4206,4199,9197
4206,4199,9198
4206,4199,9199
4206,4199,9200
4206,2404,9201
4206,2404,9202
4206,2404,9203
4206,2404,9204
4206,2404,9205
3275,2397,9206
3275,2397,9207
3275,2397,9208
3275,2397,9209
3275,2397,9210
6012,4206,9211
6012,4206,9212
6012,4206,9213
6012,4206,9214
6012,4206,9215
2400,2423,9216
2400,2423,9217
2400,2423,9218
2400,2423,9219
2400,2423,9220
2400,4206,9221
2400,4206,9222
2400,4206,9223
2400,4206,9224
2400,4206,9225
2400,4090,9226
2400,4090,9227
2400,4090,9228
2400,4090,9229
2400,4090,9230
2400,2429,9231
2400,2429,9232
2400,2429,9233
2400,2429,9234
2400,2429,9235
2400,2397,9236
2400,2397,9237
2400,2397,9238
2400,2397,9239
2400,2397,9240
4140,4206,9241
4140,4206,9242
4140,4206,9243
4140,4206,9244
4140,4206,9245
4140,3077,9246
4140,3077,9247
4140,3077,9248
4140,3077,9249
4140,3077,9250
4140,3121,9251
4140,3121,9252
4140,3121,9253
4140,3121,9254
4140,3121,9255
4140,3316,9256
4140,3316,9257
4140,3316,9258
4140,3316,9259
4140,3316,9260
6733,2397,9261
6733,2397,9262
6733,2397,9263
6733,2397,9264
6733,2397,9265
2425,4206,9266
2425,4206,9267
2425,4206,9268
2425,4206,9269
2425,4206,9270
2425,2397,9271
2425,2397,9272
2425,2397,9273
2425,2397,9274
2425,2397,9275
4201,4206,9276
4201,4206,9277
4201,4206,9278
4201,4206,9279
4201,4206,9280
4201,4090,9281
4201,4090,9282
4201,4090,9283
4201,4090,9284
4201,4090,9285
4201,2397,9286
4201,2397,9287
4201,2397,9288
4201,2397,9289
4201,2397,9290
3940,2397,9291
3940,2397,9292
3940,2397,9293
3940,2397,9294
3940,2397,9295
4090,2423,9296
4090,2423,9297
4090,2423,9298
4090,2423,9299
4090,2423,9300
4090,4206,9301
4090,4206,9302
4090,4206,9303
4090,4206,9304
4090,4206,9305
4090,2400,9306
4090,2400,9307
4090,2400,9308
4090,2400,9309
4090,2400,9310
4090,4201,9311
4090,4201,9312
4090,4201,9313
4090,4201,9314
4090,4201,9315
4090,2429,9316
4090,2429,9317
4090,2429,9318
4090,2429,9319
4090,2429,9320
4090,2397,9321
4090,2397,9322
4090,2397,9323
4090,2397,9324
4090,2397,9325
4090,2433,9326
4090,2433,9327
4090,2433,9328
4090,2433,9329
4090,2433,9330
4090,2404,9331
4090,2404,9332
4090,2404,9333
4090,2404,9334
4090,2404,9335
2188,2397,9336
2188,2397,9337
2188,2397,9338
2188,2397,9339
2188,2397,9340
6011,4206,9341
6011,4206,9342
6011,4206,9343
6011,4206,9344
6011,4206,9345
6011,2429,9346
6011,2429,9347
6011,2429,9348
6011,2429,9349
6011,2429,9350
6011,2397,9351
6011,2397,9352
6011,2397,9353
6011,2397,9354
6011,2397,9355
3199,2397,9356
3199,2397,9357
3199,2397,9358
3199,2397,9359
3199,2397,9360
3077,4206,9361
3077,4206,9362
3077,4206,9363
3077,4206,9364
3077,4206,9365
3077,4140,9366
3077,4140,9367
3077,4140,9368
3077,4140,9369
3077,4140,9370
3077,2429,9371
3077,2429,9372
3077,2429,9373
3077,2429,9374
3077,2429,9375
3077,2397,9376
3077,2397,9377
3077,2397,9378
3077,2397,9379
3077,2397,9380
3179,2397,9381
3179,2397,9382
3179,2397,9383
3179,2397,9384
3179,2397,9385
\N,4206,9386
\N,4206,9387
\N,4206,9388
\N,4206,9389
\N,4206,9390
3930,4206,9391
3930,4206,9392
3930,4206,9393
3930,4206,9394
3930,4206,9395
3930,2430,9396
3930,2430,9397
3930,2430,9398
3930,2430,9399
3930,2430,9400
3930,2397,9401
3930,2397,9402
3930,2397,9403
3930,2397,9404
3930,2397,9405
2429,4206,9406
2429,4206,9407
2429,4206,9408
2429,4206,9409
2429,4206,9410
2429,2400,9411
2429,2400,9412
2429,2400,9413
2429,2400,9414
2429,2400,9415
2429,4090,9416
2429,4090,9417
2429,4090,9418
2429,4090,9419
2429,4090,9420
2429,6011,9421
2429,6011,9422
2429,6011,9423
2429,6011,9424
2429,6011,9425
2429,3077,9426
2429,3077,9427
2429,3077,9428
2429,3077,9429
2429,3077,9430
2429,2397,9431
2429,2397,9432
2429,2397,9433
2429,2397,9434
2429,2397,9435
2429,2433,9436
2429,2433,9437
2429,2433,9438
2429,2433,9439
2429,2433,9440
2429,3316,9441
2429,3316,9442
2429,3316,9443
2429,3316,9444
2429,3316,9445
3992,2397,9446
3992,2397,9447
3992,2397,9448
3992,2397,9449
3992,2397,9450
2430,4206,9451
2430,4206,9452
2430,4206,9453
2430,4206,9454
2430,4206,9455
2430,3930,9456
2430,3930,9457
2430,3930,9458
2430,3930,9459
2430,3930,9460
2430,2397,9461
2430,2397,9462
2430,2397,9463
2430,2397,9464
2430,2397,9465
3304,2397,9466
3304,2397,9467
3304,2397,9468
3304,2397,9469
3304,2397,9470
4202,2397,9471
4202,2397,9472
4202,2397,9473
4202,2397,9474
4202,2397,9475
4203,4206,9476
4203,4206,9477
4203,4206,9478
4203,4206,9479
4203,4206,9480
4203,2397,9481
4203,2397,9482
4203,2397,9483
4203,2397,9484
4203,2397,9485
3121,4140,9486
3121,4140,9487
3121,4140,9488
3121,4140,9489
3121,4140,9490
3121,2397,9491
3121,2397,9492
3121,2397,9493
3121,2397,9494
3121,2397,9495
2397,2423,9496
2397,2423,9497
2397,2423,9498
2397,2423,9499
2397,2423,9500
2397,3269,9501
2397,3269,9502
2397,3269,9503
2397,3269,9504
2397,3269,9505
2397,3885,9506
2397,3885,9507
2397,3885,9508
2397,3885,9509
2397,3885,9510
2397,3272,9511
2397,3272,9512
2397,3272,9513
2397,3272,9514
2397,3272,9515
2397,4200,9516
2397,4200,9517
2397,4200,9518
2397,4200,9519
2397,4200,9520
2397,3370,9521
2397,3370,9522
2397,3370,9523
2397,3370,9524
2397,3370,9525
2397,2399,9526
2397,2399,9527
2397,2399,9528
2397,2399,9529
2397,2399,9530
2397,4206,9531
2397,4206,9532
2397,4206,9533
2397,4206,9534
2397,4206,9535
2397,3275,9536
2397,3275,9537
2397,3275,9538
2397,3275,9539
2397,3275,9540
2397,2400,9541
2397,2400,9542
2397,2400,9543
2397,2400,9544
2397,2400,9545
2397,6733,9546
2397,6733,9547
2397,6733,9548
2397,6733,9549
2397,6733,9550
2397,2425,9551
2397,2425,9552
2397,2425,9553
2397,2425,9554
2397,2425,9555
2397,4201,9556
2397,4201,9557
2397,4201,9558
2397,4201,9559
2397,4201,9560
2397,3940,9561
2397,3940,9562
2397,3940,9563
2397,3940,9564
2397,3940,9565
2397,4090,9566
2397,4090,9567
2397,4090,9568
2397,4090,9569
2397,4090,9570
2397,2188,9571
2397,2188,9572
2397,2188,9573
2397,2188,9574
2397,2188,9575
2397,6011,9576
2397,6011,9577
2397,6011,9578
2397,6011,9579
2397,6011,9580
2397,3199,9581
2397,3199,9582
2397,3199,9583
2397,3199,9584
2397,3199,9585
2397,3077,9586
2397,3077,9587
2397,3077,9588
2397,3077,9589
2397,3077,9590
2397,3179,9591
2397,3179,9592
2397,3179,9593
2397,3179,9594
2397,3179,9595
2397,3930,9596
2397,3930,9597
2397,3930,9598
2397,3930,9599
2397,3930,9600
2397,2429,9601
2397,2429,9602
2397,2429,9603
2397,2429,9604
2397,2429,9605
2397,3992,9606
2397,3992,9607
2397,3992,9608
2397,3992,9609
2397,3992,9610
2397,2430,9611
2397,2430,9612
2397,2430,9613
2397,2430,9614
2397,2430,9615
2397,3304,9616
2397,3304,9617
2397,3304,9618
2397,3304,9619
2397,3304,9620
2397,4202,9621
2397,4202,9622
2397,4202,9623
2397,4202,9624
2397,4202,9625
2397,4203,9626
2397,4203,9627
2397,4203,9628
2397,4203,9629
2397,4203,9630
2397,3121,9631
2397,3121,9632
2397,3121,9633
2397,3121,9634
2397,3121,9635
2397,4002,9636
2397,4002,9637
2397,4002,9638
2397,4002,9639
2397,4002,9640
2397,3942,9641
2397,3942,9642
2397,3942,9643
2397,3942,9644
2397,3942,9645
2397,2279,9646
2397,2279,9647
2397,2279,9648
2397,2279,9649
2397,2279,9650
2397,4204,9651
2397,4204,9652
2397,4204,9653
2397,4204,9654
2397,4204,9655
2397,2401,9656
2397,2401,9657
2397,2401,9658
2397,2401,9659
2397,2401,9660
2397,3364,9661
2397,3364,9662
2397,3364,9663
2397,3364,9664
2397,3364,9665
2397,2433,9666
2397,2433,9667
2397,2433,9668
2397,2433,9669
2397,2433,9670
2397,2372,9671
2397,2372,9672
2397,2372,9673
2397,2372,9674
2397,2372,9675
2397,3406,9676
2397,3406,9677
2397,3406,9678
2397,3406,9679
2397,3406,9680
2397,3035,9681
2397,3035,9682
2397,3035,9683
2397,3035,9684
2397,3035,9685
2397,6026,9686
2397,6026,9687
2397,6026,9688
2397,6026,9689
2397,6026,9690
2397,3205,9691
2397,3205,9692
2397,3205,9693
2397,3205,9694
2397,3205,9695
2397,3316,9696
2397,3316,9697
2397,3316,9698
2397,3316,9699
2397,3316,9700
2397,2435,9701
2397,2435,9702
2397,2435,9703
2397,2435,9704
2397,2435,9705
2397,2422,9706
2397,2422,9707
2397,2422,9708
2397,2422,9709
2397,2422,9710
2397,3994,9711
2397,3994,9712
2397,3994,9713
2397,3994,9714
2397,3994,9715
2397,2276,9716
2397,2276,9717
2397,2276,9718
2397,2276,9719
2397,2276,9720
2397,6021,9721
2397,6021,9722
2397,6021,9723
2397,6021,9724
2397,6021,9725
2397,4199,9726
2397,4199,9727
2397,4199,9728
2397,4199,9729
2397,4199,9730
2397,6022,9731
2397,6022,9732
2397,6022,9733
2397,6022,9734
2397,6022,9735
2397,6018,9736
2397,6018,9737
2397,6018,9738
2397,6018,9739
2397,6018,9740
2397,3383,9741
2397,3383,9742
2397,3383,9743
2397,3383,9744
2397,3383,9745
2397,2404,9746
2397,2404,9747
2397,2404,9748
2397,2404,9749
2397,2404,9750
4002,4206,9751
4002,4206,9752
4002,4206,9753
4002,4206,9754
4002,4206,9755
4002,2397,9756
4002,2397,9757
4002,2397,9758
4002,2397,9759
4002,2397,9760
3942,2397,9761
3942,2397,9762
3942,2397,9763
3942,2397,9764
3942,2397,9765
2279,2397,9766
2279,2397,9767
2279,2397,9768
2279,2397,9769
2279,2397,9770
4204,4206,9771
4204,4206,9772
4204,4206,9773
4204,4206,9774
4204,4206,9775
4204,2397,9776
4204,2397,9777
4204,2397,9778
4204,2397,9779
4204,2397,9780
2401,4206,9781
2401,4206,9782
2401,4206,9783
2401,4206,9784
2401,4206,9785
2401,2397,9786
2401,2397,9787
2401,2397,9788
2401,2397,9789
2401,2397,9790
3364,2397,9791
3364,2397,9792
3364,2397,9793
3364,2397,9794
3364,2397,9795
2433,4206,9796
2433,4206,9797
2433,4206,9798
2433,4206,9799
2433,4206,9800
2433,4090,9801
2433,4090,9802
2433,4090,9803
2433,4090,9804
2433,4090,9805
2433,2429,9806
2433,2429,9807
2433,2429,9808
2433,2429,9809
2433,2429,9810
2433,2397,9811
2433,2397,9812
2433,2397,9813
2433,2397,9814
2433,2397,9815
2372,4206,9816
2372,4206,9817
2372,4206,9818
2372,4206,9819
2372,4206,9820
2372,2397,9821
2372,2397,9822
2372,2397,9823
2372,2397,9824
2372,2397,9825
3406,2397,9826
3406,2397,9827
3406,2397,9828
3406,2397,9829
3406,2397,9830
3035,2397,9831
3035,2397,9832
3035,2397,9833
3035,2397,9834
3035,2397,9835
6026,2397,9836
6026,2397,9837
6026,2397,9838
6026,2397,9839
6026,2397,9840
3205,2397,9841
3205,2397,9842
3205,2397,9843
3205,2397,9844
3205,2397,9845
3316,4206,9846
3316,4206,9847
3316,4206,9848
3316,4206,9849
3316,4206,9850
3316,4140,9851
3316,4140,9852
3316,4140,9853
3316,4140,9854
3316,4140,9855
3316,2429,9856
3316,2429,9857
3316,2429,9858
3316,2429,9859
3316,2429,9860
3316,2397,9861
3316,2397,9862
3316,2397,9863
3316,2397,9864
3316,2397,9865
2435,2397,9866
2435,2397,9867
2435,2397,9868
2435,2397,9869
2435,2397,9870
6016,4206,9871
6016,4206,9872
6016,4206,9873
6016,4206,9874
6016,4206,9875
2422,4206,9876
2422,4206,9877
2422,4206,9878
2422,4206,9879
2422,4206,9880
2422,2397,9881
2422,2397,9882
2422,2397,9883
2422,2397,9884
2422,2397,9885
3994,2397,9886
3994,2397,9887
3994,2397,9888
3994,2397,9889
3994,2397,9890
2276,2397,9891
2276,2397,9892
2276,2397,9893
2276,2397,9894
2276,2397,9895
6021,2397,9896
6021,2397,9897
6021,2397,9898
6021,2397,9899
6021,2397,9900
4199,4206,9901
4199,4206,9902
4199,4206,9903
4199,4206,9904
4199,4206,9905
4199,2397,9906
4199,2397,9907
4199,2397,9908
4199,2397,9909
4199,2397,9910
6022,2397,9911
6022,2397,9912
6022,2397,9913
6022,2397,9914
6022,2397,9915
6018,2397,9916
6018,2397,9917
6018,2397,9918
6018,2397,9919
6018,2397,9920
3383,2397,9921
3383,2397,9922
3383,2397,9923
3383,2397,9924
3383,2397,9925
2404,4206,9926
2404,4206,9927
2404,4206,9928
2404,4206,9929
2404,4206,9930
2404,4090,9931
2404,4090,9932
2404,4090,9933
2404,4090,9934
2404,4090,9935
2404,2397,9936
2404,2397,9937
2404,2397,9938
2404,2397,9939
2404,2397,9940
2874,6079,9941
2874,6079,9942
2874,6079,9943
2874,6079,9944
2874,6079,9945
6079,2874,9946
6079,2874,9947
6079,2874,9948
6079,2874,9949
6079,2874,9950
4362,6110,9951
4362,6110,9952
4362,6110,9953
